example_id,node_id,serialization_id,serialization,method,score,binary_prediction,gold_label
spicedhotchocolate,9,2,"[6, 7, 8, 2, 5, 3, 1, 9]",ares,0.9999999403953552,0,1
spicedhotchocolate,9,2,"[6, 7, 8, 2, 5, 3, 1, 9]",sager,0.0,1,1
spicedhotchocolate,1,3,"[6, 7, 2, 8, 5, 3, 1, 9]",ares,0.9999999403953552,0,1
spicedhotchocolate,1,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,0.0,1,1
spicedhotchocolate,2,3,"[6, 7, 2, 8, 5, 3, 1, 9]",ares,0.8818897008895874,0,0
spicedhotchocolate,2,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,0.0,1,0
spicedhotchocolate,3,3,"[6, 7, 2, 8, 5, 3, 1, 9]",ares,0.9488188028335571,0,1
spicedhotchocolate,3,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,0.0,1,1
spicedhotchocolate,5,3,"[6, 7, 2, 8, 5, 3, 1, 9]",ares,0.9763778448104858,0,0
spicedhotchocolate,5,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,0.0,1,0
spicedhotchocolate,6,3,"[6, 7, 2, 8, 5, 3, 1, 9]",ares,0.9330707788467407,0,0
spicedhotchocolate,6,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,0.9499999999999976,0,0
spicedhotchocolate,7,3,"[6, 7, 2, 8, 5, 3, 1, 9]",ares,0.9960628747940063,0,0
spicedhotchocolate,7,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,1.0,0,0
spicedhotchocolate,8,3,"[6, 7, 2, 8, 5, 3, 1, 9]",ares,0.15196850895881653,1,1
spicedhotchocolate,8,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,0.0,1,1
spicedhotchocolate,9,3,"[6, 7, 2, 8, 5, 3, 1, 9]",ares,0.9999999403953552,0,1
spicedhotchocolate,9,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,0.0,1,1
spicedhotchocolate,1,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.9999998807907104,0,1
spicedhotchocolate,1,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.0,1,1
spicedhotchocolate,2,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.8818897008895874,0,0
spicedhotchocolate,2,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.0,1,0
spicedhotchocolate,3,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.9535431861877441,0,1
spicedhotchocolate,3,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.0,1,1
spicedhotchocolate,5,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.9724408388137817,0,0
spicedhotchocolate,5,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.0,1,0
spicedhotchocolate,6,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.9330707788467407,0,0
spicedhotchocolate,6,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.9499999999999976,0,0
spicedhotchocolate,7,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.9960628747940063,0,0
spicedhotchocolate,7,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,1.0,0,0
spicedhotchocolate,8,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.07165354490280151,1,1
spicedhotchocolate,8,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.0,1,1
spicedhotchocolate,9,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.9999998807907104,0,1
spicedhotchocolate,9,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.0,1,1
tomatomozzarellasalad,1,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.8679244518280029,0,1
tomatomozzarellasalad,1,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,2,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.9962263703346252,0,1
tomatomozzarellasalad,2,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,3,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.5811320543289185,0,1
tomatomozzarellasalad,3,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,4,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.9773585796356201,0,1
tomatomozzarellasalad,4,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.05,1,1
tomatomozzarellasalad,5,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.9622641205787659,0,1
tomatomozzarellasalad,5,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,6,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.8905660510063171,0,1
tomatomozzarellasalad,6,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,7,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.9188680052757263,0,1
tomatomozzarellasalad,7,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.9499999999999976,0,1
tomatomozzarellasalad,8,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.99245285987854,0,1
tomatomozzarellasalad,8,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,9,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,1.0,0,1
tomatomozzarellasalad,9,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,10,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",ares,0.9622641801834106,0,1
tomatomozzarellasalad,10,0,"[7, 4, 1, 2, 9, 8, 5, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,1,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.8679244518280029,0,1
tomatomozzarellasalad,1,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,2,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.9962263703346252,0,1
tomatomozzarellasalad,2,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,3,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.15471698343753815,1,1
tomatomozzarellasalad,3,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,4,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.9773585796356201,0,1
tomatomozzarellasalad,4,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.05,1,1
tomatomozzarellasalad,5,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.9509434700012207,0,1
tomatomozzarellasalad,5,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,6,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,1.0,0,1
tomatomozzarellasalad,6,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,7,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.9188680052757263,0,1
tomatomozzarellasalad,7,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.9499999999999976,0,1
tomatomozzarellasalad,8,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.9849057197570801,0,1
tomatomozzarellasalad,8,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,9,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.9773585200309753,0,1
tomatomozzarellasalad,9,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,10,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",ares,0.9849056005477905,0,1
tomatomozzarellasalad,10,1,"[7, 4, 1, 2, 6, 9, 8, 5, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,1,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.8679244518280029,0,1
tomatomozzarellasalad,1,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,2,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.9962263703346252,0,1
tomatomozzarellasalad,2,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,3,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.1471698135137558,1,1
tomatomozzarellasalad,3,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,4,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.9773585796356201,0,1
tomatomozzarellasalad,4,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.05,1,1
tomatomozzarellasalad,5,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.995471715927124,0,1
tomatomozzarellasalad,5,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,6,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.9283018112182617,0,1
tomatomozzarellasalad,6,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,7,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.9188680052757263,0,1
tomatomozzarellasalad,7,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.9499999999999976,0,1
tomatomozzarellasalad,8,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.9320755004882812,0,1
tomatomozzarellasalad,8,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,9,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,1.0,0,1
tomatomozzarellasalad,9,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,10,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",ares,0.9886794090270996,0,1
tomatomozzarellasalad,10,2,"[7, 4, 1, 2, 5, 9, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,1,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,0.8679244518280029,0,1
tomatomozzarellasalad,1,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,2,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,0.9962263703346252,0,1
tomatomozzarellasalad,2,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,3,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,0.698113203048706,0,1
tomatomozzarellasalad,3,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,4,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,0.9773585796356201,0,1
tomatomozzarellasalad,4,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.05,1,1
tomatomozzarellasalad,5,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,1.0,0,1
tomatomozzarellasalad,5,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,6,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,0.9999998807907104,0,1
tomatomozzarellasalad,6,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,7,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,0.9188680052757263,0,1
tomatomozzarellasalad,7,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.9499999999999976,0,1
tomatomozzarellasalad,8,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,0.99245285987854,0,1
tomatomozzarellasalad,8,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,9,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,1.0,0,1
tomatomozzarellasalad,9,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,10,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",ares,0.99622642993927,0,1
tomatomozzarellasalad,10,3,"[7, 4, 1, 2, 9, 5, 6, 8, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,1,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,0.8679244518280029,0,1
tomatomozzarellasalad,1,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,2,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,0.9962263703346252,0,1
tomatomozzarellasalad,2,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,3,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,0.5132075548171997,0,1
tomatomozzarellasalad,3,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,4,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,0.9773585796356201,0,1
tomatomozzarellasalad,4,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.05,1,1
tomatomozzarellasalad,5,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,1.0,0,1
tomatomozzarellasalad,5,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,6,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,0.8754717111587524,0,1
tomatomozzarellasalad,6,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,7,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,0.9188680052757263,0,1
tomatomozzarellasalad,7,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.9499999999999976,0,1
tomatomozzarellasalad,8,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,0.9811320304870605,0,1
tomatomozzarellasalad,8,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,9,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,1.0,0,1
tomatomozzarellasalad,9,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.0,1,1
tomatomozzarellasalad,10,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",ares,0.9660377502441406,0,1
tomatomozzarellasalad,10,4,"[7, 4, 1, 2, 9, 5, 8, 6, 3, 10]",sager,0.0,1,1
breakfastburritos,1,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.9236363768577576,0,0
breakfastburritos,1,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.06,1,0
breakfastburritos,2,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.8981817960739136,0,0
breakfastburritos,2,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,3,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,1.0,0,0
breakfastburritos,3,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,4,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.9999999403953552,0,1
breakfastburritos,4,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.33,1,1
breakfastburritos,5,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.9309090375900269,0,0
breakfastburritos,5,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.1880000028014183,1,0
breakfastburritos,6,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.978181779384613,0,0
breakfastburritos,6,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,7,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.05090909078717232,1,1
breakfastburritos,7,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,8,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.9999998807907104,0,1
breakfastburritos,8,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.5270000000000011,0,1
breakfastburritos,9,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.9200000762939453,0,0
breakfastburritos,9,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,10,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.996363639831543,0,0
breakfastburritos,10,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,11,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.9818181991577148,0,0
breakfastburritos,11,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,12,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",ares,0.9999999403953552,0,1
breakfastburritos,12,0,"[10, 6, 1, 2, 9, 3, 11, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,1,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.9236363768577576,0,0
breakfastburritos,1,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.06,1,0
breakfastburritos,2,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.8981817960739136,0,0
breakfastburritos,2,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,3,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,1.0,0,0
breakfastburritos,3,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,4,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,1.0,0,1
breakfastburritos,4,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.33,1,1
breakfastburritos,5,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.8981817364692688,0,0
breakfastburritos,5,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.1880000028014183,1,0
breakfastburritos,6,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.978181779384613,0,0
breakfastburritos,6,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,7,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.07999999821186066,1,1
breakfastburritos,7,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,8,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,1.0,0,1
breakfastburritos,8,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.5270000000000011,0,1
breakfastburritos,9,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.40799999237060547,1,0
breakfastburritos,9,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,10,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.996363639831543,0,0
breakfastburritos,10,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.9499999999999976,0,0
breakfastburritos,11,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.9672726392745972,0,0
breakfastburritos,11,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,12,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",ares,0.9999998807907104,0,1
breakfastburritos,12,1,"[10, 6, 1, 2, 3, 11, 9, 5, 8, 4, 7, 12]",sager,0.0,1,1
breakfastburritos,1,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.9236363768577576,0,0
breakfastburritos,1,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.06,1,0
breakfastburritos,2,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,0.8981817960739136,0,0
breakfastburritos,2,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.0,1,0
breakfastburritos,3,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",ares,1.0,0,0
breakfastburritos,3,2,"[10, 6, 1, 2, 3, 9, 11, 5, 8, 4, 7, 12]",sager,0.0,1,0
