example_id,node_id,serialization_id,serialization,method,score,binary_prediction,gold_label
spicedhotchocolate,9,3,"[6, 7, 2, 8, 5, 3, 1, 9]",sager,0.9680000001192093,0,1
spicedhotchocolate,1,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.8078740239143372,0,1
spicedhotchocolate,1,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.4050000060349703,1,1
spicedhotchocolate,2,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.6149606704711914,0,0
spicedhotchocolate,2,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.42400000631809237,1,0
spicedhotchocolate,3,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.8803150057792664,0,1
spicedhotchocolate,3,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.6956666764989495,0,1
spicedhotchocolate,5,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.7637795805931091,0,0
spicedhotchocolate,5,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.42400000631809237,1,0
spicedhotchocolate,6,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.9614173769950867,0,0
spicedhotchocolate,6,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.9499999999999976,0,0
spicedhotchocolate,7,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.800000011920929,0,0
spicedhotchocolate,7,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.800000011920929,0,0
spicedhotchocolate,8,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.6275590658187866,0,1
spicedhotchocolate,8,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.23600000351667405,1,1
spicedhotchocolate,9,4,"[6, 7, 2, 5, 8, 3, 1, 9]",ares,0.905511736869812,0,1
spicedhotchocolate,9,4,"[6, 7, 2, 5, 8, 3, 1, 9]",sager,0.9680000001192093,0,1
capresebruschetta,1,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.819636344909668,0,0
capresebruschetta,1,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,2,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.9018182158470154,0,0
capresebruschetta,2,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,3,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.76218181848526,0,0
capresebruschetta,3,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,4,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.9439999461174011,0,1
capresebruschetta,4,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,1.0,0,1
capresebruschetta,5,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.929454505443573,0,1
capresebruschetta,5,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.9499999999999976,0,1
capresebruschetta,6,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.8658181428909302,0,0
capresebruschetta,6,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,7,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.9934545755386353,0,1
capresebruschetta,7,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.988400000691414,0,1
capresebruschetta,8,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.8021818995475769,0,0
capresebruschetta,8,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,9,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.6705454587936401,0,0
capresebruschetta,9,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,10,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.7392727136611938,0,0
capresebruschetta,10,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,11,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.7869091629981995,0,0
capresebruschetta,11,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.8020000118017196,0,0
capresebruschetta,12,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",ares,0.929454505443573,0,1
capresebruschetta,12,0,"[5, 9, 6, 3, 8, 11, 10, 1, 2, 7, 4, 12]",sager,0.75,0,1
capresebruschetta,1,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.8523637652397156,0,0
capresebruschetta,1,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,2,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.900363564491272,0,0
capresebruschetta,2,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,3,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.754909098148346,0,0
capresebruschetta,3,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,4,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.9476364254951477,0,1
capresebruschetta,4,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,1.0,0,1
capresebruschetta,5,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.929454505443573,0,1
capresebruschetta,5,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,1
capresebruschetta,6,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.796000063419342,0,0
capresebruschetta,6,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,7,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.9803636074066162,0,1
capresebruschetta,7,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.988400000691414,0,1
capresebruschetta,8,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.8043637275695801,0,0
capresebruschetta,8,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,9,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.7447273135185242,0,0
capresebruschetta,9,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,10,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.7810909152030945,0,0
capresebruschetta,10,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,11,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.7738181948661804,0,0
capresebruschetta,11,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.8020000118017196,0,0
capresebruschetta,12,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",ares,0.9367272853851318,0,1
capresebruschetta,12,1,"[5, 6, 3, 1, 2, 9, 10, 8, 7, 11, 4, 12]",sager,0.75,0,1
capresebruschetta,1,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.8167272806167603,0,0
capresebruschetta,1,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,2,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.809454619884491,0,0
capresebruschetta,2,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,3,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.7323636412620544,0,0
capresebruschetta,3,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,4,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.9738181829452515,0,1
capresebruschetta,4,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,1.0,0,1
capresebruschetta,5,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.929454505443573,0,1
capresebruschetta,5,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,1
capresebruschetta,6,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.9109090566635132,0,0
capresebruschetta,6,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,7,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.9650908708572388,0,1
capresebruschetta,7,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.988400000691414,0,1
capresebruschetta,8,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.8021818399429321,0,0
capresebruschetta,8,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,9,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.537818193435669,0,0
capresebruschetta,9,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,10,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.7832726240158081,0,0
capresebruschetta,10,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,11,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.7796363830566406,0,0
capresebruschetta,11,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.8020000118017196,0,0
capresebruschetta,12,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",ares,0.9869091510772705,0,1
capresebruschetta,12,2,"[5, 2, 1, 6, 3, 8, 11, 9, 10, 7, 4, 12]",sager,0.75,0,1
capresebruschetta,1,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.7854545712471008,0,0
capresebruschetta,1,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,2,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.9381818175315857,0,0
capresebruschetta,2,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,3,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.784000039100647,0,0
capresebruschetta,3,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,4,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.9636363387107849,0,1
capresebruschetta,4,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,1.0,0,1
capresebruschetta,5,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.7356364130973816,0,1
capresebruschetta,5,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,1
capresebruschetta,6,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.8763636350631714,0,0
capresebruschetta,6,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,7,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.984000027179718,0,1
capresebruschetta,7,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.988400000691414,0,1
capresebruschetta,8,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.8029090762138367,0,0
capresebruschetta,8,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,9,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.7661818861961365,0,0
capresebruschetta,9,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,10,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.7912726998329163,0,0
capresebruschetta,10,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,11,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.7890909314155579,0,0
capresebruschetta,11,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.8020000118017196,0,0
capresebruschetta,12,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",ares,0.9665454626083374,0,1
capresebruschetta,12,3,"[2, 3, 5, 8, 11, 1, 6, 9, 10, 7, 4, 12]",sager,0.75,0,1
capresebruschetta,1,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.9061818718910217,0,0
capresebruschetta,1,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,2,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.8749091029167175,0,0
capresebruschetta,2,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,3,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.7781818509101868,0,0
capresebruschetta,3,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,4,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.9614545106887817,0,1
capresebruschetta,4,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,1.0,0,1
capresebruschetta,5,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.929454505443573,0,1
capresebruschetta,5,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,1
capresebruschetta,6,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.796000063419342,0,0
capresebruschetta,6,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,7,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.9854545593261719,0,1
capresebruschetta,7,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.988400000691414,0,1
capresebruschetta,8,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.800000011920929,0,0
capresebruschetta,8,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,9,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.778181791305542,0,0
capresebruschetta,9,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.9499999999999976,0,0
capresebruschetta,10,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.7883636951446533,0,0
capresebruschetta,10,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.800000011920929,0,0
capresebruschetta,11,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.7825454473495483,0,0
capresebruschetta,11,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.8020000118017196,0,0
capresebruschetta,12,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",ares,0.9570909142494202,0,1
capresebruschetta,12,4,"[5, 6, 1, 3, 9, 10, 2, 8, 7, 11, 4, 12]",sager,0.75,0,1
buttercorncup,1,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.8666666746139526,0,1
buttercorncup,1,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.38300000570714476,1,1
buttercorncup,2,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.7290322780609131,0,0
buttercorncup,2,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.9499999999999976,0,0
buttercorncup,3,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.749462366104126,0,0
buttercorncup,3,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.372000005543232,1,0
buttercorncup,4,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.796057403087616,0,0
buttercorncup,4,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.9499999999999976,0,0
buttercorncup,6,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.7150537967681885,0,0
buttercorncup,6,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.6080000233650208,0,0
buttercorncup,7,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.864874541759491,0,1
buttercorncup,7,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.8320000097155571,0,1
buttercorncup,8,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.7913978695869446,0,0
buttercorncup,8,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.428000006377697,1,0
buttercorncup,9,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.268100380897522,1,1
buttercorncup,9,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.2610000038892032,1,1
buttercorncup,10,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.8526882529258728,0,1
buttercorncup,10,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.44690000449866074,1,1
buttercorncup,11,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.5802867412567139,0,1
buttercorncup,11,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.47000000700354577,1,1
buttercorncup,12,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.17885304987430573,1,0
buttercorncup,12,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.0,1,0
buttercorncup,13,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",ares,0.7691757082939148,0,1
buttercorncup,13,0,"[4, 2, 12, 6, 8, 3, 13, 10, 9, 1, 11, 7, 14]",sager,0.372000005543232,1,1
